gcp_id,scene_id,target_year,requested_pool_size,candidate_pool_size,nearest_candidate_error_px,coverage_2px,coverage_5px,coverage_10px,true_candidate_available
ctx_51SUR_000190,51SUR_20251218T024029,2025,100,100,71.2975777368283,False,False,False,False
ctx_51SUR_000190,51SUR_20251218T024029,2025,500,500,1.989572084219094,True,True,True,True
ctx_51SUR_000190,51SUR_20251218T024029,2025,1000,1000,1.989572084219094,True,True,True,True
ctx_51SUR_000190,51SUR_20251218T024029,2025,5000,2342,1.989572084219094,True,True,True,True
ctx_51SUR_000201,51SUR_20251218T024029,2025,100,100,134.51441331318335,False,False,False,False
ctx_51SUR_000201,51SUR_20251218T024029,2025,500,500,48.089694869068495,False,False,False,False
ctx_51SUR_000201,51SUR_20251218T024029,2025,1000,1000,39.89539629141741,False,False,False,False
ctx_51SUR_000201,51SUR_20251218T024029,2025,5000,2342,0.27349630452349855,True,True,True,True
ctx_51SUR_000202,51SUR_20251218T024029,2025,100,100,35.836327551950326,False,False,False,False
ctx_51SUR_000202,51SUR_20251218T024029,2025,500,500,33.68627462607483,False,False,False,False
ctx_51SUR_000202,51SUR_20251218T024029,2025,1000,1000,0.7523419157277939,True,True,True,True
ctx_51SUR_000202,51SUR_20251218T024029,2025,5000,2342,0.7523419157277939,True,True,True,True
ctx_51SUR_000203,51SUR_20251218T024029,2025,100,100,87.96421325988722,False,False,False,False
ctx_51SUR_000203,51SUR_20251218T024029,2025,500,500,87.96421325988722,False,False,False,False
ctx_51SUR_000203,51SUR_20251218T024029,2025,1000,1000,37.45596917842092,False,False,False,False
ctx_51SUR_000203,51SUR_20251218T024029,2025,5000,2342,20.821061913916846,False,False,False,False
ctx_51SUR_000204,51SUR_20251218T024029,2025,100,100,513.1500037743035,False,False,False,False
ctx_51SUR_000204,51SUR_20251218T024029,2025,500,500,503.3966648158841,False,False,False,False
ctx_51SUR_000204,51SUR_20251218T024029,2025,1000,1000,503.3966648158841,False,False,False,False
ctx_51SUR_000204,51SUR_20251218T024029,2025,5000,2342,503.3966648158841,False,False,False,False
ctx_51SUR_000215,51SUR_20251218T024029,2025,100,100,165.17573048624135,False,False,False,False
ctx_51SUR_000215,51SUR_20251218T024029,2025,500,500,96.38292545571703,False,False,False,False
ctx_51SUR_000215,51SUR_20251218T024029,2025,1000,1000,42.19002879722658,False,False,False,False
ctx_51SUR_000215,51SUR_20251218T024029,2025,5000,2342,9.677454321353558,False,False,True,False
ctx_51SUR_000216,51SUR_20251218T024029,2025,100,100,202.30704208664488,False,False,False,False
ctx_51SUR_000216,51SUR_20251218T024029,2025,500,500,120.41259487144538,False,False,False,False
ctx_51SUR_000216,51SUR_20251218T024029,2025,1000,1000,120.41259487144538,False,False,False,False
ctx_51SUR_000216,51SUR_20251218T024029,2025,5000,2342,9.239085779747477,False,False,True,False
ctx_51SUR_000227,51SUR_20251218T024029,2025,100,100,125.65676700511486,False,False,False,False
ctx_51SUR_000227,51SUR_20251218T024029,2025,500,500,125.65676700511486,False,False,False,False
ctx_51SUR_000227,51SUR_20251218T024029,2025,1000,1000,125.65676700511486,False,False,False,False
ctx_51SUR_000227,51SUR_20251218T024029,2025,5000,2342,11.911565854094219,False,False,False,False
ctx_51SUR_000228,51SUR_20251218T024029,2025,100,100,2.010606545391528,False,True,True,True
ctx_51SUR_000228,51SUR_20251218T024029,2025,500,500,2.010606545391528,False,True,True,True
ctx_51SUR_000228,51SUR_20251218T024029,2025,1000,1000,2.010606545391528,False,True,True,True
ctx_51SUR_000228,51SUR_20251218T024029,2025,5000,2342,2.010606545391528,False,True,True,True
ctx_51SUR_000229,51SUR_20251218T024029,2025,100,100,125.03128752984217,False,False,False,False
ctx_51SUR_000229,51SUR_20251218T024029,2025,500,500,84.57082644800052,False,False,False,False
ctx_51SUR_000229,51SUR_20251218T024029,2025,1000,1000,42.09419809720601,False,False,False,False
ctx_51SUR_000229,51SUR_20251218T024029,2025,5000,2342,39.723952745450156,False,False,False,False
ctx_51SUR_000239,51SUR_20251218T024029,2025,100,100,86.10120897268789,False,False,False,False
ctx_51SUR_000239,51SUR_20251218T024029,2025,500,500,70.20648027588483,False,False,False,False
ctx_51SUR_000239,51SUR_20251218T024029,2025,1000,1000,64.57394693623017,False,False,False,False
ctx_51SUR_000239,51SUR_20251218T024029,2025,5000,2342,11.274063431957263,False,False,False,False
ctx_51SUR_000240,51SUR_20251218T024029,2025,100,100,67.17349046833651,False,False,False,False
ctx_51SUR_000240,51SUR_20251218T024029,2025,500,500,60.64694851098076,False,False,False,False
ctx_51SUR_000240,51SUR_20251218T024029,2025,1000,1000,0.7323158613227194,True,True,True,True
ctx_51SUR_000240,51SUR_20251218T024029,2025,5000,2342,0.7323158613227194,True,True,True,True
ctx_51SUR_000241,51SUR_20251218T024029,2025,100,100,190.42447921008235,False,False,False,False
ctx_51SUR_000241,51SUR_20251218T024029,2025,500,500,190.42447921008235,False,False,False,False
ctx_51SUR_000241,51SUR_20251218T024029,2025,1000,1000,190.42447921008235,False,False,False,False
ctx_51SUR_000241,51SUR_20251218T024029,2025,5000,2342,190.42447921008235,False,False,False,False
ctx_51SUR_000250,51SUR_20251218T024029,2025,100,100,140.3744192918802,False,False,False,False
ctx_51SUR_000250,51SUR_20251218T024029,2025,500,500,122.00000084666246,False,False,False,False
ctx_51SUR_000250,51SUR_20251218T024029,2025,1000,1000,116.53870584055718,False,False,False,False
ctx_51SUR_000250,51SUR_20251218T024029,2025,5000,2342,25.23865915455373,False,False,False,False
ctx_51SUR_000251,51SUR_20251218T024029,2025,100,100,57.48536129359334,False,False,False,False
ctx_51SUR_000251,51SUR_20251218T024029,2025,500,500,10.408645386488955,False,False,False,False
ctx_51SUR_000251,51SUR_20251218T024029,2025,1000,1000,4.26460570899974,False,True,True,True
ctx_51SUR_000251,51SUR_20251218T024029,2025,5000,2342,4.26460570899974,False,True,True,True
ctx_51SUR_000252,51SUR_20251218T024029,2025,100,100,33.79182448856616,False,False,False,False
ctx_51SUR_000252,51SUR_20251218T024029,2025,500,500,30.24198314770787,False,False,False,False
ctx_51SUR_000252,51SUR_20251218T024029,2025,1000,1000,15.002342233276662,False,False,False,False
ctx_51SUR_000252,51SUR_20251218T024029,2025,5000,2342,15.002342233276662,False,False,False,False
ctx_51SUR_000261,51SUR_20251218T024029,2025,100,100,97.0291295466432,False,False,False,False
ctx_51SUR_000261,51SUR_20251218T024029,2025,500,500,97.0291295466432,False,False,False,False
ctx_51SUR_000261,51SUR_20251218T024029,2025,1000,1000,97.0291295466432,False,False,False,False
ctx_51SUR_000261,51SUR_20251218T024029,2025,5000,2342,15.463124572148281,False,False,False,False
ctx_51SUR_000262,51SUR_20251218T024029,2025,100,100,169.0079891801101,False,False,False,False
ctx_51SUR_000262,51SUR_20251218T024029,2025,500,500,17.596651050715803,False,False,False,False
ctx_51SUR_000262,51SUR_20251218T024029,2025,1000,1000,17.596651050715803,False,False,False,False
ctx_51SUR_000262,51SUR_20251218T024029,2025,5000,2342,11.20369489810285,False,False,False,False
ctx_51SUR_000263,51SUR_20251218T024029,2025,100,100,70.91853185790904,False,False,False,False
ctx_51SUR_000263,51SUR_20251218T024029,2025,500,500,20.781201865019746,False,False,False,False
ctx_51SUR_000263,51SUR_20251218T024029,2025,1000,1000,3.2744015427716184,False,True,True,True
ctx_51SUR_000263,51SUR_20251218T024029,2025,5000,2342,3.2744015427716184,False,True,True,True
ctx_51SUR_000273,51SUR_20251218T024029,2025,100,100,156.88113907119137,False,False,False,False
ctx_51SUR_000273,51SUR_20251218T024029,2025,500,500,43.75604489857177,False,False,False,False
ctx_51SUR_000273,51SUR_20251218T024029,2025,1000,1000,43.75604489857177,False,False,False,False
ctx_51SUR_000273,51SUR_20251218T024029,2025,5000,2342,9.125596797393442,False,False,True,False
ctx_51SUR_000274,51SUR_20251218T024029,2025,100,100,118.11726807110905,False,False,False,False
ctx_51SUR_000274,51SUR_20251218T024029,2025,500,500,62.79637300078442,False,False,False,False
ctx_51SUR_000274,51SUR_20251218T024029,2025,1000,1000,13.830420483260417,False,False,False,False
ctx_51SUR_000274,51SUR_20251218T024029,2025,5000,2342,13.830420483260417,False,False,False,False
ctx_51SUR_000283,51SUR_20251218T024029,2025,100,100,26.413397082162103,False,False,False,False
ctx_51SUR_000283,51SUR_20251218T024029,2025,500,500,13.507781477426853,False,False,False,False
ctx_51SUR_000283,51SUR_20251218T024029,2025,1000,1000,13.507781477426853,False,False,False,False
ctx_51SUR_000283,51SUR_20251218T024029,2025,5000,2342,4.2508951729123,False,True,True,True
ctx_51SUR_000284,51SUR_20251218T024029,2025,100,100,112.80684824840148,False,False,False,False
ctx_51SUR_000284,51SUR_20251218T024029,2025,500,500,58.205809292191404,False,False,False,False
ctx_51SUR_000284,51SUR_20251218T024029,2025,1000,1000,21.7580822800703,False,False,False,False
ctx_51SUR_000284,51SUR_20251218T024029,2025,5000,2342,0.26775450896970976,True,True,True,True
ctx_51SUR_000285,51SUR_20251218T024029,2025,100,100,236.84571644088487,False,False,False,False
ctx_51SUR_000285,51SUR_20251218T024029,2025,500,500,26.777415637360754,False,False,False,False
ctx_51SUR_000285,51SUR_20251218T024029,2025,1000,1000,26.777415637360754,False,False,False,False
ctx_51SUR_000285,51SUR_20251218T024029,2025,5000,2342,8.680207259644147,False,False,True,False
ctx_51SUR_000293,51SUR_20251218T024029,2025,100,100,62.946026906315296,False,False,False,False
ctx_51SUR_000293,51SUR_20251218T024029,2025,500,500,62.946026906315296,False,False,False,False
ctx_51SUR_000293,51SUR_20251218T024029,2025,1000,1000,51.38185724895066,False,False,False,False
ctx_51SUR_000293,51SUR_20251218T024029,2025,5000,2342,6.31873658323954,False,False,True,False
ctx_51SUR_000294,51SUR_20251218T024029,2025,100,100,1.2391238661404285,True,True,True,True
ctx_51SUR_000294,51SUR_20251218T024029,2025,500,500,1.2391238661404285,True,True,True,True
ctx_51SUR_000294,51SUR_20251218T024029,2025,1000,1000,1.2391238661404285,True,True,True,True
ctx_51SUR_000294,51SUR_20251218T024029,2025,5000,2342,1.2391238661404285,True,True,True,True
ctx_51SUR_000295,51SUR_20251218T024029,2025,100,100,17.6662751685454,False,False,False,False
ctx_51SUR_000295,51SUR_20251218T024029,2025,500,500,11.11758744497918,False,False,False,False
ctx_51SUR_000295,51SUR_20251218T024029,2025,1000,1000,10.100749681046404,False,False,False,False
ctx_51SUR_000295,51SUR_20251218T024029,2025,5000,2342,10.100749681046404,False,False,False,False
ctx_51SUR_000303,51SUR_20251218T024029,2025,100,100,38.15372831070085,False,False,False,False
ctx_51SUR_000303,51SUR_20251218T024029,2025,500,500,31.106021355799513,False,False,False,False
ctx_51SUR_000303,51SUR_20251218T024029,2025,1000,1000,31.106021355799513,False,False,False,False
ctx_51SUR_000303,51SUR_20251218T024029,2025,5000,2342,5.0764093675618875,False,False,True,False
ctx_51SUR_000305,51SUR_20251218T024029,2025,100,100,114.68044739581376,False,False,False,False
ctx_51SUR_000305,51SUR_20251218T024029,2025,500,500,84.51002142623139,False,False,False,False
ctx_51SUR_000305,51SUR_20251218T024029,2025,1000,1000,84.51002142623139,False,False,False,False
ctx_51SUR_000305,51SUR_20251218T024029,2025,5000,2342,28.165107133075107,False,False,False,False
ctx_51SUR_000313,51SUR_20251218T024029,2025,100,100,135.2943041185149,False,False,False,False
ctx_51SUR_000313,51SUR_20251218T024029,2025,500,500,118.10218416310454,False,False,False,False
ctx_51SUR_000313,51SUR_20251218T024029,2025,1000,1000,118.10218416310454,False,False,False,False
ctx_51SUR_000313,51SUR_20251218T024029,2025,5000,2342,6.250050877089612,False,False,True,False
ctx_51SUR_000314,51SUR_20251218T024029,2025,100,100,27.903739962445755,False,False,False,False
ctx_51SUR_000314,51SUR_20251218T024029,2025,500,500,17.68742245042858,False,False,False,False
ctx_51SUR_000314,51SUR_20251218T024029,2025,1000,1000,14.352750413477368,False,False,False,False
ctx_51SUR_000314,51SUR_20251218T024029,2025,5000,2342,6.131891626919556,False,False,True,False
ctx_51SUR_000315,51SUR_20251218T024029,2025,100,100,234.74120329781655,False,False,False,False
ctx_51SUR_000315,51SUR_20251218T024029,2025,500,500,173.90273995275655,False,False,False,False
ctx_51SUR_000315,51SUR_20251218T024029,2025,1000,1000,105.23061858005283,False,False,False,False
ctx_51SUR_000315,51SUR_20251218T024029,2025,5000,2342,95.63628310317023,False,False,False,False
ctx_51SUR_000324,51SUR_20251218T024029,2025,100,100,46.59757754861079,False,False,False,False
ctx_51SUR_000324,51SUR_20251218T024029,2025,500,500,23.64036215700138,False,False,False,False
ctx_51SUR_000324,51SUR_20251218T024029,2025,1000,1000,23.64036215700138,False,False,False,False
ctx_51SUR_000324,51SUR_20251218T024029,2025,5000,2342,12.090487131037712,False,False,False,False
ctx_51SUR_000332,51SUR_20251218T024029,2025,100,100,131.11085746065157,False,False,False,False
ctx_51SUR_000332,51SUR_20251218T024029,2025,500,500,62.56586421115394,False,False,False,False
ctx_51SUR_000332,51SUR_20251218T024029,2025,1000,1000,39.99086090522256,False,False,False,False
ctx_51SUR_000332,51SUR_20251218T024029,2025,5000,2342,22.550189329581585,False,False,False,False
ctx_51SUR_000334,51SUR_20251218T024029,2025,100,100,90.59439375625783,False,False,False,False
ctx_51SUR_000334,51SUR_20251218T024029,2025,500,500,8.305108552329372,False,False,True,False
ctx_51SUR_000334,51SUR_20251218T024029,2025,1000,1000,8.305108552329372,False,False,True,False
ctx_51SUR_000334,51SUR_20251218T024029,2025,5000,2342,8.305108552329372,False,False,True,False
ctx_51SUR_000341,51SUR_20251218T024029,2025,100,100,144.28261935827632,False,False,False,False
ctx_51SUR_000341,51SUR_20251218T024029,2025,500,500,144.28261935827632,False,False,False,False
ctx_51SUR_000341,51SUR_20251218T024029,2025,1000,1000,123.02093248627224,False,False,False,False
ctx_51SUR_000341,51SUR_20251218T024029,2025,5000,2342,123.02093248627224,False,False,False,False
ctx_51SUR_000347,51SUR_20251218T024029,2025,100,100,219.07872233789297,False,False,False,False
ctx_51SUR_000347,51SUR_20251218T024029,2025,500,500,74.18403603784688,False,False,False,False
ctx_51SUR_000347,51SUR_20251218T024029,2025,1000,1000,63.242110726999776,False,False,False,False
ctx_51SUR_000347,51SUR_20251218T024029,2025,5000,2342,0.27049765153547495,True,True,True,True
ctx_51SUR_000348,51SUR_20251218T024029,2025,100,100,189.505352576636,False,False,False,False
ctx_51SUR_000348,51SUR_20251218T024029,2025,500,500,25.47513740074898,False,False,False,False
ctx_51SUR_000348,51SUR_20251218T024029,2025,1000,1000,25.47513740074898,False,False,False,False
ctx_51SUR_000348,51SUR_20251218T024029,2025,5000,2342,25.47513740074898,False,False,False,False
ctx_51SUR_000353,51SUR_20251218T024029,2025,100,100,54.053019132393764,False,False,False,False
ctx_51SUR_000353,51SUR_20251218T024029,2025,500,500,37.057893414860494,False,False,False,False
ctx_51SUR_000353,51SUR_20251218T024029,2025,1000,1000,37.057893414860494,False,False,False,False
ctx_51SUR_000353,51SUR_20251218T024029,2025,5000,2342,2.996438940130463,False,True,True,True
ctx_51SUR_000354,51SUR_20251218T024029,2025,100,100,131.37841983758872,False,False,False,False
ctx_51SUR_000354,51SUR_20251218T024029,2025,500,500,97.41827197224674,False,False,False,False
ctx_51SUR_000354,51SUR_20251218T024029,2025,1000,1000,10.975098080245644,False,False,False,False
ctx_51SUR_000354,51SUR_20251218T024029,2025,5000,2342,10.975098080245644,False,False,False,False
ctx_51SUR_000359,51SUR_20251218T024029,2025,100,100,110.80369886055522,False,False,False,False
ctx_51SUR_000359,51SUR_20251218T024029,2025,500,500,27.432871285410414,False,False,False,False
ctx_51SUR_000359,51SUR_20251218T024029,2025,1000,1000,27.432871285410414,False,False,False,False
ctx_51SUR_000359,51SUR_20251218T024029,2025,5000,2342,0.7293652886968502,True,True,True,True
ctx_51SUR_000360,51SUR_20251218T024029,2025,100,100,144.3998772456859,False,False,False,False
ctx_51SUR_000360,51SUR_20251218T024029,2025,500,500,0.27342003184483954,True,True,True,True
ctx_51SUR_000360,51SUR_20251218T024029,2025,1000,1000,0.27342003184483954,True,True,True,True
ctx_51SUR_000360,51SUR_20251218T024029,2025,5000,2342,0.27342003184483954,True,True,True,True
ctx_51SUR_000363,51SUR_20251218T024029,2025,100,100,56.8209174405343,False,False,False,False
ctx_51SUR_000363,51SUR_20251218T024029,2025,500,500,4.605468674954141,False,True,True,True
ctx_51SUR_000363,51SUR_20251218T024029,2025,1000,1000,4.605468674954141,False,True,True,True
ctx_51SUR_000363,51SUR_20251218T024029,2025,5000,2342,4.605468674954141,False,True,True,True
ctx_51SUR_000364,51SUR_20251218T024029,2025,100,100,51.491436177527646,False,False,False,False
ctx_51SUR_000364,51SUR_20251218T024029,2025,500,500,8.522114362205969,False,False,True,False
ctx_51SUR_000364,51SUR_20251218T024029,2025,1000,1000,8.522114362205969,False,False,True,False
ctx_51SUR_000364,51SUR_20251218T024029,2025,5000,2342,8.522114362205969,False,False,True,False
ctx_51SUR_000367,51SUR_20251218T024029,2025,100,100,238.0455172843311,False,False,False,False
ctx_51SUR_000367,51SUR_20251218T024029,2025,500,500,78.18109748492931,False,False,False,False
ctx_51SUR_000367,51SUR_20251218T024029,2025,1000,1000,57.8828581924472,False,False,False,False
ctx_51SUR_000367,51SUR_20251218T024029,2025,5000,2342,9.035559489719745,False,False,True,False
ctx_51SUR_000371,51SUR_20251218T024029,2025,100,100,76.63057111820096,False,False,False,False
ctx_51SUR_000371,51SUR_20251218T024029,2025,500,500,76.44383157035156,False,False,False,False
ctx_51SUR_000371,51SUR_20251218T024029,2025,1000,1000,76.44383157035156,False,False,False,False
ctx_51SUR_000371,51SUR_20251218T024029,2025,5000,2342,2.0154903847231833,False,True,True,True
ctx_51SUR_000372,51SUR_20251218T024029,2025,100,100,208.37456356764875,False,False,False,False
ctx_51SUR_000372,51SUR_20251218T024029,2025,500,500,60.97774609665407,False,False,False,False
ctx_51SUR_000372,51SUR_20251218T024029,2025,1000,1000,60.97774609665407,False,False,False,False
ctx_51SUR_000372,51SUR_20251218T024029,2025,5000,2342,10.270490902161535,False,False,False,False
ctx_51SUR_000375,51SUR_20251218T024029,2025,100,100,88.68680891769249,False,False,False,False
ctx_51SUR_000375,51SUR_20251218T024029,2025,500,500,48.98472880928258,False,False,False,False
ctx_51SUR_000375,51SUR_20251218T024029,2025,1000,1000,31.82936676668546,False,False,False,False
ctx_51SUR_000375,51SUR_20251218T024029,2025,5000,2342,5.344629473230434,False,False,True,False
ctx_51SUR_000379,51SUR_20251218T024029,2025,100,100,59.35734767857135,False,False,False,False
ctx_51SUR_000379,51SUR_20251218T024029,2025,500,500,59.35734767857135,False,False,False,False
ctx_51SUR_000379,51SUR_20251218T024029,2025,1000,1000,59.35734767857135,False,False,False,False
ctx_51SUR_000379,51SUR_20251218T024029,2025,5000,2342,12.048893060895697,False,False,False,False
ctx_51SUR_000383,51SUR_20251218T024029,2025,100,100,57.5925922796535,False,False,False,False
ctx_51SUR_000383,51SUR_20251218T024029,2025,500,500,57.5925922796535,False,False,False,False
ctx_51SUR_000383,51SUR_20251218T024029,2025,1000,1000,57.5925922796535,False,False,False,False
ctx_51SUR_000383,51SUR_20251218T024029,2025,5000,2342,6.101026932448743,False,False,True,False
ctx_51SUR_000384,51SUR_20251218T024029,2025,100,100,96.52197161260584,False,False,False,False
ctx_51SUR_000384,51SUR_20251218T024029,2025,500,500,76.26797571950594,False,False,False,False
ctx_51SUR_000384,51SUR_20251218T024029,2025,1000,1000,49.77842020086241,False,False,False,False
ctx_51SUR_000384,51SUR_20251218T024029,2025,5000,2342,0.21619156884423704,True,True,True,True
ctx_51SUR_000387,51SUR_20251218T024029,2025,100,100,0.7568036684037863,True,True,True,True
ctx_51SUR_000387,51SUR_20251218T024029,2025,500,500,0.7568036684037863,True,True,True,True
ctx_51SUR_000387,51SUR_20251218T024029,2025,1000,1000,0.7568036684037863,True,True,True,True
ctx_51SUR_000387,51SUR_20251218T024029,2025,5000,2342,0.7568036684037863,True,True,True,True
ctx_51SUR_000388,51SUR_20251218T024029,2025,100,100,179.112442711186,False,False,False,False
ctx_51SUR_000388,51SUR_20251218T024029,2025,500,500,112.31755969274921,False,False,False,False
ctx_51SUR_000388,51SUR_20251218T024029,2025,1000,1000,53.409211669969885,False,False,False,False
ctx_51SUR_000388,51SUR_20251218T024029,2025,5000,2342,41.719915756541816,False,False,False,False
ctx_51SUR_000391,51SUR_20251218T024029,2025,100,100,66.13420681601404,False,False,False,False
ctx_51SUR_000391,51SUR_20251218T024029,2025,500,500,24.469859167668197,False,False,False,False
ctx_51SUR_000391,51SUR_20251218T024029,2025,1000,1000,19.650309136052364,False,False,False,False
ctx_51SUR_000391,51SUR_20251218T024029,2025,5000,2342,2.0298260730900974,False,True,True,True
ctx_51SUR_000392,51SUR_20251218T024029,2025,100,100,38.545393111036205,False,False,False,False
ctx_51SUR_000392,51SUR_20251218T024029,2025,500,500,14.426694746815064,False,False,False,False
ctx_51SUR_000392,51SUR_20251218T024029,2025,1000,1000,14.426694746815064,False,False,False,False
ctx_51SUR_000392,51SUR_20251218T024029,2025,5000,2342,14.426694746815064,False,False,False,False
ctx_51SUR_000395,51SUR_20251218T024029,2025,100,100,100.86449020431239,False,False,False,False
ctx_51SUR_000395,51SUR_20251218T024029,2025,500,500,42.08668395721092,False,False,False,False
ctx_51SUR_000395,51SUR_20251218T024029,2025,1000,1000,39.19616090002476,False,False,False,False
ctx_51SUR_000395,51SUR_20251218T024029,2025,5000,2342,21.079960178592824,False,False,False,False
ctx_51SUR_000399,51SUR_20251218T024029,2025,100,100,175.63771666904648,False,False,False,False
ctx_51SUR_000399,51SUR_20251218T024029,2025,500,500,115.52568510513572,False,False,False,False
ctx_51SUR_000399,51SUR_20251218T024029,2025,1000,1000,92.9835193655566,False,False,False,False
ctx_51SUR_000399,51SUR_20251218T024029,2025,5000,2342,23.410121984346414,False,False,False,False
ctx_51SUR_000400,51SUR_20251218T024029,2025,100,100,178.33246107623907,False,False,False,False
ctx_51SUR_000400,51SUR_20251218T024029,2025,500,500,48.01965947524004,False,False,False,False
ctx_51SUR_000400,51SUR_20251218T024029,2025,1000,1000,48.01965947524004,False,False,False,False
ctx_51SUR_000400,51SUR_20251218T024029,2025,5000,2342,0.22732775819822992,True,True,True,True
ctx_51SUR_000403,51SUR_20251218T024029,2025,100,100,209.64605102540565,False,False,False,False
ctx_51SUR_000403,51SUR_20251218T024029,2025,500,500,90.84965065857139,False,False,False,False
ctx_51SUR_000403,51SUR_20251218T024029,2025,1000,1000,83.73793323973958,False,False,False,False
ctx_51SUR_000403,51SUR_20251218T024029,2025,5000,2342,1.067638398462149,True,True,True,True
ctx_51SUR_000404,51SUR_20251218T024029,2025,100,100,263.33107351653547,False,False,False,False
ctx_51SUR_000404,51SUR_20251218T024029,2025,500,500,220.3323352192405,False,False,False,False
ctx_51SUR_000404,51SUR_20251218T024029,2025,1000,1000,64.51913930887272,False,False,False,False
ctx_51SUR_000404,51SUR_20251218T024029,2025,5000,2342,2.1161529644113455,False,True,True,True
ctx_51SUR_000407,51SUR_20251218T024029,2025,100,100,143.90017009374378,False,False,False,False
ctx_51SUR_000407,51SUR_20251218T024029,2025,500,500,94.36476426615637,False,False,False,False
ctx_51SUR_000407,51SUR_20251218T024029,2025,1000,1000,27.780362500143063,False,False,False,False
ctx_51SUR_000407,51SUR_20251218T024029,2025,5000,2342,1.0331417309014177,True,True,True,True
ctx_51SUR_000411,51SUR_20251218T024029,2025,100,100,94.3796658472695,False,False,False,False
ctx_51SUR_000411,51SUR_20251218T024029,2025,500,500,67.23760299401184,False,False,False,False
ctx_51SUR_000411,51SUR_20251218T024029,2025,1000,1000,30.971826382514237,False,False,False,False
ctx_51SUR_000411,51SUR_20251218T024029,2025,5000,2342,25.56906337254224,False,False,False,False
ctx_51SUR_000412,51SUR_20251218T024029,2025,100,100,41.79210148847998,False,False,False,False
ctx_51SUR_000412,51SUR_20251218T024029,2025,500,500,41.79210148847998,False,False,False,False
ctx_51SUR_000412,51SUR_20251218T024029,2025,1000,1000,41.79210148847998,False,False,False,False
ctx_51SUR_000412,51SUR_20251218T024029,2025,5000,2342,41.79210148847998,False,False,False,False
ctx_51SUR_000415,51SUR_20251218T024029,2025,100,100,119.06774877197618,False,False,False,False
ctx_51SUR_000415,51SUR_20251218T024029,2025,500,500,111.05639935614232,False,False,False,False
ctx_51SUR_000415,51SUR_20251218T024029,2025,1000,1000,111.05639935614232,False,False,False,False
ctx_51SUR_000415,51SUR_20251218T024029,2025,5000,2342,1.271441299196985,True,True,True,True
ctx_51SUR_000416,51SUR_20251218T024029,2025,100,100,245.7168824189559,False,False,False,False
ctx_51SUR_000416,51SUR_20251218T024029,2025,500,500,108.10798452417491,False,False,False,False
ctx_51SUR_000416,51SUR_20251218T024029,2025,1000,1000,89.92110672428436,False,False,False,False
ctx_51SUR_000416,51SUR_20251218T024029,2025,5000,2342,80.0785006152543,False,False,False,False
ctx_51SUR_000419,51SUR_20251218T024029,2025,100,100,177.37876674082443,False,False,False,False
ctx_51SUR_000419,51SUR_20251218T024029,2025,500,500,159.64164148442651,False,False,False,False
ctx_51SUR_000419,51SUR_20251218T024029,2025,1000,1000,117.2806055347851,False,False,False,False
ctx_51SUR_000419,51SUR_20251218T024029,2025,5000,2342,10.201325723588669,False,False,False,False
ctx_51SUR_000420,51SUR_20251218T024029,2025,100,100,351.46522290793064,False,False,False,False
ctx_51SUR_000420,51SUR_20251218T024029,2025,500,500,351.46522290793064,False,False,False,False
ctx_51SUR_000420,51SUR_20251218T024029,2025,1000,1000,351.46522290793064,False,False,False,False
ctx_51SUR_000420,51SUR_20251218T024029,2025,5000,2342,351.46522290793064,False,False,False,False
ctx_51SUR_000423,51SUR_20251218T024029,2025,100,100,212.1234790338016,False,False,False,False
ctx_51SUR_000423,51SUR_20251218T024029,2025,500,500,11.385952742123262,False,False,False,False
ctx_51SUR_000423,51SUR_20251218T024029,2025,1000,1000,11.385952742123262,False,False,False,False
ctx_51SUR_000423,51SUR_20251218T024029,2025,5000,2342,8.04375879559055,False,False,True,False
ctx_51SUR_000424,51SUR_20251218T024029,2025,100,100,172.8531370272584,False,False,False,False
ctx_51SUR_000424,51SUR_20251218T024029,2025,500,500,31.39996093736411,False,False,False,False
ctx_51SUR_000424,51SUR_20251218T024029,2025,1000,1000,31.39996093736411,False,False,False,False
ctx_51SUR_000424,51SUR_20251218T024029,2025,5000,2342,12.82525770483717,False,False,False,False
ctx_51SUR_000427,51SUR_20251218T024029,2025,100,100,56.522371516864766,False,False,False,False
ctx_51SUR_000427,51SUR_20251218T024029,2025,500,500,40.52461473091013,False,False,False,False
ctx_51SUR_000427,51SUR_20251218T024029,2025,1000,1000,40.52461473091013,False,False,False,False
ctx_51SUR_000427,51SUR_20251218T024029,2025,5000,2342,3.0019524038329433,False,True,True,True
ctx_51SUR_000431,51SUR_20251218T024029,2025,100,100,146.72832836337716,False,False,False,False
ctx_51SUR_000431,51SUR_20251218T024029,2025,500,500,129.24298587807488,False,False,False,False
ctx_51SUR_000431,51SUR_20251218T024029,2025,1000,1000,92.79039536212096,False,False,False,False
ctx_51SUR_000431,51SUR_20251218T024029,2025,5000,2342,12.872705319119211,False,False,False,False
ctx_51SUR_000432,51SUR_20251218T024029,2025,100,100,201.95270222193628,False,False,False,False
ctx_51SUR_000432,51SUR_20251218T024029,2025,500,500,17.67002766506824,False,False,False,False
ctx_51SUR_000432,51SUR_20251218T024029,2025,1000,1000,17.67002766506824,False,False,False,False
ctx_51SUR_000432,51SUR_20251218T024029,2025,5000,2342,0.23692720428139336,True,True,True,True
ctx_51SUR_000435,51SUR_20251218T024029,2025,100,100,23.032843209384946,False,False,False,False
